Unnamed: 0.1,Unnamed: 0,File Name,Description
3614,1204,ISH.PH02.14B.099.jpg,لقطة تُظهر ما خلّفته الاعتداءات الإسرائيلية في إحدى المناطق بلبنان.
3615,1205,ISH.PH02.14B.100.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3616,1205,ISH.PH02.14B.100.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3617,1205,ISH.PH02.14B.100.jpg,لقطة توثّق تداعيات الهجمات الإسرائيلية في منطقة لبنانية ما.
3618,1206,ISH.PH02.14B.101.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3619,1206,ISH.PH02.14B.101.jpg,صورة تظهر آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3620,1206,ISH.PH02.14B.101.jpg,لقطة تُبين الدمار الناتج عن الهجمات الإسرائيلية في إحدى مناطق لبنان.
3621,1207,ISH.PH02.14B.102.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3622,1207,ISH.PH02.14B.102.jpg,صورة لنتائج الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3623,1207,ISH.PH02.14B.102.jpg,صورة لمخلفات الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3624,1208,ISH.PH02.14B.103.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3625,1208,ISH.PH02.14B.103.jpg,صورة لمخلفات الهجمات الإسرائيلية في إحدى مناطق لبنان.
3626,1208,ISH.PH02.14B.103.jpg,صورة لتبعات الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3627,1209,ISH.PH02.14B.104.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احد المخيمات الفلسطينيه في لبنان
3628,1209,ISH.PH02.14B.104.jpg,تُظهر الصورة آثار الاعتداءات الإسرائيلية على أحد المخيمات الفلسطينية في لبنان.
3629,1209,ISH.PH02.14B.104.jpg,لقطة لآثار الهجمات الإسرائيلية التي استهدفت أحد المخيمات الفلسطينية في لبنان.
3630,1210,ISH.PH02.14B.105.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احد المخيمات الفلسطينيه في لبنان
3631,1210,ISH.PH02.14B.105.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية على أحد المخيمات الفلسطينية في لبنان.
3632,1210,ISH.PH02.14B.105.jpg,صورة توضح تبعات الهجمات الإسرائيلية في أحد المخيمات الفلسطينية بلبنان.
3633,1211,ISH.PH02.14B.106.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3634,1211,ISH.PH02.14B.106.jpg,تُظهر هذه الصورة نتائج الاعتداءات الإسرائيلية في إحدى مناطق لبنان.
3635,1211,ISH.PH02.14B.106.jpg,صورة لما خلفته الهجمات الإسرائيلية في إحدى مناطق لبنان.
3636,1212,ISH.PH02.14B.107.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3637,1212,ISH.PH02.14B.107.jpg,صورة توضح أثر الاعتداءات الإسرائيلية في إحدى مناطق لبنان.
3638,1212,ISH.PH02.14B.107.jpg,صورة تبين آثار الهجمات الإسرائيلية على منطقة لبنانية.
3639,1213,ISH.PH02.14B.108.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3640,1213,ISH.PH02.14B.108.jpg,تُظهر الصورة تأثير الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3641,1213,ISH.PH02.14B.108.jpg,تُبين الصورة مخلفات الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3642,1214,ISH.PH02.14B.109.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3643,1214,ISH.PH02.14B.109.jpg,صورة تظهر آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3644,1214,ISH.PH02.14B.109.jpg,صورة توضح تبعات الهجمات الإسرائيلية في إحدى المناطق اللبنانية.
3645,1215,ISH.PH02.14B.110.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3646,1215,ISH.PH02.14B.110.jpg,لقطة تُبين تبعات الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3647,1215,ISH.PH02.14B.110.jpg,الصورة توضح مخلفات الهجمات الإسرائيلية في إحدى مناطق لبنان.
3648,1216,ISH.PH02.14B.111.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3649,1216,ISH.PH02.14B.111.jpg,صورة لتداعيات الهجمات الإسرائيلية في إحدى المناطق اللبنانية.
3650,1216,ISH.PH02.14B.111.jpg,تُظهر هذه الصورة أثر الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3651,1217,ISH.PH02.14B.112.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3652,1217,ISH.PH02.14B.112.jpg,صورة تُظهر أثر الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3653,1217,ISH.PH02.14B.112.jpg,هذه الصورة تبين نتائج الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3654,1218,ISH.PH02.14B.113.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3655,1218,ISH.PH02.14B.113.jpg,تُظهر هذه الصورة تأثير الهجمات الإسرائيلية في إحدى المناطق اللبنانية.
3656,1218,ISH.PH02.14B.113.jpg,تلتقط الصورة مخلفات العدوان الإسرائيلي على إحدى المناطق بلبنان.
3657,1219,ISH.PH02.14B.114.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3658,1219,ISH.PH02.14B.114.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3659,1219,ISH.PH02.14B.114.jpg,صورة لأضرار الهجمات الإسرائيلية على منطقة في لبنان.
3660,1220,ISH.PH02.14B.115.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3661,1220,ISH.PH02.14B.115.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3662,1220,ISH.PH02.14B.115.jpg,تُبين هذه الصورة أثر الاعتداءات الإسرائيلية على إحدى المناطق اللبنانية.
3663,1221,ISH.PH02.14B.116.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3664,1221,ISH.PH02.14B.116.jpg,تُظهر صورةٌ أثرَ الهجماتِ الإسرائيليةِ في إحدى المناطقِ اللبنانيةِ.
3665,1221,ISH.PH02.14B.116.jpg,صورةٌ تُبيّنُ تبعاتِ الاعتداءاتِ الإسرائيليةِ على إحدى مناطقِ لبنان.
3666,1222,ISH.PH02.14B.117.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3667,1222,ISH.PH02.14B.117.jpg,تُظهر الصورة أثر الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3668,1222,ISH.PH02.14B.117.jpg,تُبين هذه الصورة تداعيات الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3669,1223,ISH.PH02.14B.118.jpg,صوره لاثر القصف الاسرائيلي علي قريه الرفيد اللبنانيه ردا علي عمليه ميونخ عام
3670,1223,ISH.PH02.14B.118.jpg,مخلفات القصف الإسرائيلي على قرية الرفيد اللبنانية رداً على عملية ميونخ عام.
3671,1223,ISH.PH02.14B.118.jpg,آثار الغارات الإسرائيلية على قرية الرفيد اللبنانية كرد فعل على عملية ميونخ عام.
3672,1224,ISH.PH02.14B.119.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3673,1224,ISH.PH02.14B.119.jpg,صورة لآثار الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3674,1224,ISH.PH02.14B.119.jpg,صورة تُظهر أثر الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3675,1225,ISH.PH02.14B.120.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3676,1225,ISH.PH02.14B.120.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3677,1225,ISH.PH02.14B.120.jpg,صورة تبيّن تبعات الهجمات الإسرائيلية بإحدى مناطق لبنان.
3678,1226,ISH.PH02.14B.121.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3679,1226,ISH.PH02.14B.121.jpg,لقطة لأثر الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3680,1226,ISH.PH02.14B.121.jpg,صورة لنتائج الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3681,1227,ISH.PH02.14B.122.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3682,1227,ISH.PH02.14B.122.jpg,صورة لما خلفته الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3683,1227,ISH.PH02.14B.122.jpg,تُظهر هذه الصورة أثر الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3684,1228,ISH.PH02.14B.123.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3685,1228,ISH.PH02.14B.123.jpg,تُظهر الصورة آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3686,1228,ISH.PH02.14B.123.jpg,صورة لنتائج الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3687,1229,ISH.PH02.14B.124.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3688,1229,ISH.PH02.14B.124.jpg,تُظهر الصورة ما خلفته الاعتداءات الإسرائيلية في إحدى مناطق لبنان.
3689,1229,ISH.PH02.14B.124.jpg,تعرض هذه الصورة مخلفات الهجمات الإسرائيلية على منطقة لبنانية محددة.
3690,1230,ISH.PH02.14B.125.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3691,1230,ISH.PH02.14B.125.jpg,تُظهر الصورة أثر الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3692,1230,ISH.PH02.14B.125.jpg,ما تُظهره الصورة هو أثر الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3693,1231,ISH.PH02.14B.126.jpg,صوره لاثر الاعتداءات الاسرائيليه علي مدرسه في لبنان
3694,1231,ISH.PH02.14B.126.jpg,صورة تُظهر الأضرار الناجمة عن الاعتداءات الإسرائيلية على مدرسة في لبنان.
3695,1231,ISH.PH02.14B.126.jpg,صورة لآثار العدوان الإسرائيلي الذي استهدف مدرسة في لبنان.
3696,1232,ISH.PH02.14B.127.jpg,صوره لاعتداء الجيش الاسرائيلي علي منزل في قريه السموع في سياق المعركه التي نشبت بين الجيش الاسرائيلي والجيش الاردني في القريه عام
3697,1232,ISH.PH02.14B.127.jpg,صورة لاعتداء الجيش الإسرائيلي على منزل بقرية السموع، وقع ضمن المعركة التي اندلعت بين الجيشين الإسرائيلي والأردني في القرية عام.
3698,1232,ISH.PH02.14B.127.jpg,صورة لهجوم الجيش الإسرائيلي على منزل في قرية السموع، حدث أثناء المواجهة التي دارت بين الجيش الإسرائيلي والجيش الأردني في القرية عام.
3699,1233,ISH.PH02.14B.128.jpg,صوره من كت حول احداث معركه السموع عام
3700,1233,ISH.PH02.14B.128.jpg,صورة من مقتطف حول أحداث معركة السموع عام.
3701,1233,ISH.PH02.14B.128.jpg,صورة مأخوذة من مادة تخص أحداث معركة السموع عام.
3702,1234,ISH.PH02.14B.129.jpg,صوره لجنود العصات الصهيونيه يمشطون قريه صرفند العمار لاحتلالها عام
3703,1234,ISH.PH02.14B.129.jpg,الصورة تظهر جنود العصاة الصهاينة وهم يمشطون قرية صرفند العمار بهدف احتلالها عام.
3704,1234,ISH.PH02.14B.129.jpg,تُظهر الصورة جنود العصاة الصهاينة وهم يقومون بتمشيط قرية صرفند العمار بغرض احتلالها عام.
3705,1235,ISH.PH02.14B.130.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3706,1235,ISH.PH02.14B.130.jpg,صورة تُظهر تداعيات الاعتداءات الإسرائيلية على إحدى المناطق اللبنانية.
3707,1235,ISH.PH02.14B.130.jpg,تُظهر هذه الصورة أثر الهجمات الإسرائيلية على منطقة ما في لبنان.
3708,1236,ISH.PH02.14B.131.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3709,1236,ISH.PH02.14B.131.jpg,صورة توضح ما خلفه العدوان الإسرائيلي على إحدى المناطق في لبنان.
3710,1236,ISH.PH02.14B.131.jpg,صورة تظهر آثار الهجمات الإسرائيلية في إحدى مناطق لبنان.
3711,1237,ISH.PH02.14B.132.jpg,صوره لتشديد امني امام مكتبه فلسطينيه علي اثر عمليه ميونخ في المانيا عام
3712,1237,ISH.PH02.14B.132.jpg,تشديد أمني أمام مكتبة فلسطينية جاء على إثر عملية ميونخ التي وقعت في ألمانيا.
3713,1237,ISH.PH02.14B.132.jpg,عقب عملية ميونخ في ألمانيا، شهدت مكتبة فلسطينية تشديدًا أمنيًا أمامها.
3714,1238,ISH.PH02.14B.133.jpg,صوره لاثر محاوله اغتيال بسام و شريف في مكتب الجبهه الشعبيه في بيروت عام
3715,1238,ISH.PH02.14B.133.jpg,صورة لأثر محاولة اغتيال بسام وشريف في مكتب الجبهة الشعبية في بيروت عام.
3716,1238,ISH.PH02.14B.133.jpg,لقطة تُظهر تبعات محاولة اغتيال بسام وشريف التي وقعت في مكتب الجبهة الشعبية ببيروت عام.
3717,1239,ISH.PH02.14B.134.jpg,صوره لاسلحه وجدت في مكتب الجبهه الشعبيه في بيروت بعد محاوله اغتيال بسام و شريف عام
3718,1239,ISH.PH02.14B.134.jpg,هذه الصورة تعرض أسلحة عُثر عليها في مكتب الجبهة الشعبية ببيروت، عقب محاولة اغتيال بسام وشريف عام.
3719,1239,ISH.PH02.14B.134.jpg,تُظهر الصورة أسلحة اكتُشفت داخل مقر الجبهة الشعبية في بيروت، إثر محاولة اغتيال بسام وشريف في ذلك العام.
3720,1240,ISH.PH02.14B.135.jpg,صوره لاثر محاوله اغتيال بسام و شريف في مكتب الجبهه الشعبيه في بيروت عام
3721,1240,ISH.PH02.14B.135.jpg,أثر محاولة اغتيال بسام وشريف في مكتب الجبهة الشعبية في بيروت عام.
3722,1240,ISH.PH02.14B.135.jpg,مشهد يوضح أثر محاولة اغتيال بسام وشريف بمكتب الجبهة الشعبية في بيروت عام.
3723,1241,ISH.PH02.14B.136.jpg,صوره لاثر محاوله اغتيال بسام و شريف في مكتب الجبهه الشعبيه في بيروت عام
3724,1241,ISH.PH02.14B.136.jpg,صورة تظهر آثار محاولة اغتيال بسام وشريف في مكتب الجبهة الشعبية ببيروت عام.
3725,1241,ISH.PH02.14B.136.jpg,هذه صورة لآثار محاولة اغتيال بسام وشريف التي وقعت في مكتب الجبهة الشعبية ببيروت عام.
3726,1242,ISH.PH02.14B.137.jpg,صوره لاثر محاوله اغتيال بسام و شريف في مكتب الجبهه الشعبيه في بيروت عام
3727,1242,ISH.PH02.14B.137.jpg,تُظهر الصورة أثر محاولة اغتيال بسام وشريف في مكتب الجبهة الشعبية ببيروت عام.
3728,1242,ISH.PH02.14B.137.jpg,يظهر في الصورة أثر محاولة اغتيال بسام وشريف في مكتب الجبهة الشعبية ببيروت عام.
3729,1243,ISH.PH02.14B.138.jpg,صوره لاسلحه وجدت في مكتب الجبهه الشعبيه في بيروت بعد محاوله اغتيال بسام و شريف عام
3730,1243,ISH.PH02.14B.138.jpg,صورة لأسلحة عُثر عليها في مكتب الجبهة الشعبية ببيروت، عقب محاولة اغتيال بسام وشريف عام.
3731,1243,ISH.PH02.14B.138.jpg,تم العثور على أسلحة في مكتب الجبهة الشعبية ببيروت بعد محاولة اغتيال بسام وشريف عام، وتُظهرها هذه الصورة.
3732,1244,ISH.PH02.14B.140.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3733,1244,ISH.PH02.14B.140.jpg,تُظهر الصورة آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3734,1244,ISH.PH02.14B.140.jpg,تبين هذه الصورة مخلفات الهجمات الإسرائيلية في منطقة لبنانية.
3735,1245,ISH.PH02.14B.141.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3736,1245,ISH.PH02.14B.141.jpg,صورة تبيّن آثار الهجمات الإسرائيلية في إحدى المناطق اللبنانية.
3737,1245,ISH.PH02.14B.141.jpg,لقطة تُظهر الأضرار التي خلفتها الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3738,1246,ISH.PH02.14B.142.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3739,1246,ISH.PH02.14B.142.jpg,صورة تُظهر آثار الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3740,1246,ISH.PH02.14B.142.jpg,صورة توثق الأضرار الناتجة عن الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3741,1247,ISH.PH02.14B.143.jpg,صوره لقنل مستخدمه تعود للجيش الاسرائيلي
3742,1247,ISH.PH02.14B.143.jpg,صورة لقنل مستعملة تابعة للجيش الإسرائيلي.
3743,1247,ISH.PH02.14B.143.jpg,صورة لقنل مستخدمة يملكها الجيش الإسرائيلي.
3744,1248,ISH.PH02.14B.144.jpg,صوره لقنل مستخدمه تعود للجيش الاسرائيلي
3745,1248,ISH.PH02.14B.144.jpg,تُظهر الصورة قنلًا مستخدمة تابعة للجيش الإسرائيلي.
3746,1248,ISH.PH02.14B.144.jpg,في هذه الصورة قنل مستخدمة تخص الجيش الإسرائيلي.
3747,1249,ISH.PH02.14B.145.jpg,صوره لقنبله اضاءه مستخدمه تعود للجيش الاسرائيلي
3748,1249,ISH.PH02.14B.145.jpg,صورة لقنبلة إضاءة مستعملة تابعة للجيش الإسرائيلي.
3749,1249,ISH.PH02.14B.145.jpg,تُظهر الصورة قنبلة إضاءة مستخدمة تخص الجيش الإسرائيلي.
3750,1250,ISH.PH02.14B.147.jpg,صوره لفدائيين في احد المواقع التي تعرضت للقصف الاسرائيلي
3751,1250,ISH.PH02.14B.147.jpg,تُظهر الصورة فدائيين في أحد المواقع التي أصابها القصف الإسرائيلي.
3752,1250,ISH.PH02.14B.147.jpg,لقطة لفدائيين بأحد المواقع التي طالها القصف الإسرائيلي.
3753,1251,ISH.PH02.14B.148.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3754,1251,ISH.PH02.14B.148.jpg,صورة تبين الأثر الناتج عن الاعتداءات الإسرائيلية على إحدى المناطق في لبنان.
3755,1251,ISH.PH02.14B.148.jpg,صورة تعرض تبعات الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3756,1252,ISH.PH02.14B.149.jpg,صوره لنازحين فلسطينيين في المعلب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات في لبنان عام
3757,1252,ISH.PH02.14B.149.jpg,صورة تظهر نازحين فلسطينيين في المعلب البلدي في بيروت، نتيجة للقصف الإسرائيلي على المخيمات في لبنان عام.
3758,1252,ISH.PH02.14B.149.jpg,نزح فلسطينيون إلى المعلب البلدي في بيروت جراء القصف الإسرائيلي على المخيمات في لبنان عام.
3759,1253,ISH.PH02.14B.150.jpg,صوره لنازحين فلسطينيين في المعلب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات في لبنان عام
3760,1253,ISH.PH02.14B.150.jpg,تُظهر هذه الصورة نازحين فلسطينيين في المعلب البلدي ببيروت، إثر القصف الإسرائيلي على المخيمات في لبنان عام.
3761,1253,ISH.PH02.14B.150.jpg,يُرى نازحون فلسطينيون في المعلب البلدي ببيروت ضمن هذه الصورة، بعد القصف الإسرائيلي للمخيمات في لبنان عام.
3762,1254,ISH.PH02.14B.151.jpg,صوره لنازحين فلسطينيين في المعلب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات في لبنان عام
3763,1254,ISH.PH02.14B.151.jpg,الصورة تعرض نازحين فلسطينيين في الملعب البلدي ببيروت، نتيجة القصف الإسرائيلي على المخيمات في لبنان.
3764,1254,ISH.PH02.14B.151.jpg,يُرى في الصورة نازحون فلسطينيون في الملعب البلدي ببيروت، بعد القصف الإسرائيلي الذي طال المخيمات في لبنان.
3765,1255,ISH.PH02.14B.152.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3766,1255,ISH.PH02.14B.152.jpg,أطفال فلسطينيون يتلقون دروسهم في الملعب البلدي ببيروت، بعد نزوحهم إليه إثر القصف الإسرائيلي لمخيماتهم الفلسطينية في لبنان.
3767,1255,ISH.PH02.14B.152.jpg,نزح أطفال فلسطينيون إلى الملعب البلدي ببيروت إثر القصف الإسرائيلي على المخيمات الفلسطينية في لبنان، حيث يواصلون تلقي دروسهم.
3768,1256,ISH.PH02.14B.153.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3769,1256,ISH.PH02.14B.153.jpg,أطفال فلسطينيون يتابعون دروسهم وقد نزحوا إلى الملعب البلدي في بيروت إثر القصف الإسرائيلي للمخيمات الفلسطينية في لبنان.
3770,1256,ISH.PH02.14B.153.jpg,بسبب القصف الإسرائيلي للمخيمات الفلسطينية في لبنان، نزح أطفال فلسطينيون إلى الملعب البلدي في بيروت حيث يتلقون دروسهم.
3771,1257,ISH.PH02.14B.154.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3772,1257,ISH.PH02.14B.154.jpg,أطفال فلسطينيون يدرسون دروسهم في الملعب البلدي ببيروت، بعد نزوحهم إليه إثر القصف الإسرائيلي الذي استهدف المخيمات الفلسطينية في لبنان.
3773,1257,ISH.PH02.14B.154.jpg,نزح أطفال فلسطينيون إلى الملعب البلدي في بيروت جراء القصف الإسرائيلي على المخيمات الفلسطينية في لبنان، وهم يتلقون دروسهم في هذا الملعب.
3774,1258,ISH.PH02.14B.155.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3775,1258,ISH.PH02.14B.155.jpg,أطفال فلسطينيون نزحوا إلى الملعب البلدي في بيروت إثر القصف الإسرائيلي على المخيمات الفلسطينية في لبنان يتلقون دروسهم.
3776,1258,ISH.PH02.14B.155.jpg,يتلقى أطفال فلسطينيون دروسهم في الملعب البلدي ببيروت، بعد نزوحهم إليه جراء القصف الإسرائيلي على المخيمات الفلسطينية في لبنان.
3777,1259,ISH.PH02.14B.156.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3778,1259,ISH.PH02.14B.156.jpg,أطفال فلسطينيون نزحوا إلى الملعب البلدي في بيروت يتعلمون دروسهم، إثر القصف الإسرائيلي على المخيمات الفلسطينية في لبنان.
3779,1259,ISH.PH02.14B.156.jpg,إثر القصف الإسرائيلي على المخيمات الفلسطينية في لبنان، نزح أطفال فلسطينيون إلى الملعب البلدي في بيروت حيث يواصلون دراستهم.
3780,1260,ISH.PH02.14B.157.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3781,1260,ISH.PH02.14B.157.jpg,أطفال فلسطينيون نزحوا إلى الملعب البلدي في بيروت يتلقون دروسهم، بعد قصف إسرائيل لمخيماتهم الفلسطينية في لبنان.
3782,1260,ISH.PH02.14B.157.jpg,نتيجة القصف الإسرائيلي للمخيمات الفلسطينية في لبنان، نزح أطفال فلسطينيون يتلقون دروسهم الآن في الملعب البلدي ببيروت.
3783,1261,ISH.PH02.14B.158.jpg,صوره لاطفال فلسطينيين نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3784,1261,ISH.PH02.14B.158.jpg,تُظهر الصورة أطفالاً فلسطينيين نزحوا إلى الملعب البلدي في بيروت عقب القصف الإسرائيلي للمخيمات الفلسطينية بلبنان.
3785,1261,ISH.PH02.14B.158.jpg,أطفال فلسطينيون لجأوا إلى الملعب البلدي في بيروت إثر القصف الإسرائيلي على المخيمات الفلسطينية في لبنان، كما توضح الصورة.
3786,1262,ISH.PH02.14B.159.jpg,صوره لاطفال فلسطينيين يتعون دروسهم وقد نزحوا الي الملعب البلدي في بيروت اثر القصف الاسرائيلي علي المخيمات الفلسطينيه في لبنان
3787,1262,ISH.PH02.14B.159.jpg,أطفال فلسطينيون نازحون يتابعون دروسهم في الملعب البلدي ببيروت، إثر القصف الإسرائيلي للمخيمات الفلسطينية في لبنان.
3788,1262,ISH.PH02.14B.159.jpg,في الملعب البلدي ببيروت، يتلقى أطفال فلسطينيون دروسهم بعد نزوحهم من المخيمات الفلسطينية في لبنان بسبب القصف الإسرائيلي.
3789,1263,ISH.PH02.14B.161.jpg,صوره لطفله فلسطينيه
3790,1263,ISH.PH02.14B.161.jpg,لقطة لطفلة فلسطينية.
3791,1263,ISH.PH02.14B.161.jpg,مصوَّرة لطفلة فلسطينية.
3792,1264,ISH.PH02.14B.162.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3793,1264,ISH.PH02.14B.162.jpg,مشهد لأثر الهجمات الإسرائيلية في إحدى مناطق لبنان.
3794,1264,ISH.PH02.14B.162.jpg,الصورة توثّق تداعيات العدوان الإسرائيلي على إحدى المناطق اللبنانية.
3795,1265,ISH.PH02.14B.163.jpg,صوره لامراه فلسطينيه لاجئه
3796,1265,ISH.PH02.14B.163.jpg,صورة لامرأة لاجئة فلسطينية.
3797,1265,ISH.PH02.14B.163.jpg,صورة امرأة فلسطينية لاجئة.
3798,1266,ISH.PH02.14B.164.jpg,صوره لطفل فلسطيني مص اثر القصف الاسرائيلي
3799,1266,ISH.PH02.14B.164.jpg,قُتل طفل فلسطيني إثر القصف الإسرائيلي.
3800,1266,ISH.PH02.14B.164.jpg,تسبب القصف الإسرائيلي في مقتل طفل فلسطيني.
3801,1267,ISH.PH02.14B.166.jpg,صوره لعضو من الجبهه الشعبيه القياده العامه مصا بجروج خلفه ملصقات متعلقه بشهداء الجبهه وعملياتها الفدائيه
3802,1267,ISH.PH02.14B.166.jpg,صورة لعضو من الجبهة الشعبية القيادة العامة مصاب بجروح، وخلفه ملصقات تتعلق بشهداء الجبهة وعملياتها الفدائية.
3803,1267,ISH.PH02.14B.166.jpg,تُظهر الصورة عضواً مصاباً بجروح من الجبهة الشعبية القيادة العامة، وخلفه ملصقات مرتبطة بشهداء الجبهة وعملياتها الفدائية.
3804,1268,ISH.PH02.14B.172.jpg,صوره لاثر الاعتداءات الاسرائيليه علي احدي المناطق في لبنان
3805,1268,ISH.PH02.14B.172.jpg,تُظهر هذه الصورة آثار الاعتداءات الإسرائيلية في إحدى المناطق اللبنانية.
3806,1268,ISH.PH02.14B.172.jpg,تبين اللقطة تبعات الهجمات الإسرائيلية على إحدى المناطق في لبنان.
3807,1269,ISH.PH02.15.001.jpg,صوره لطالبه تلقي قصيده في فصل مفتوح في مدرسه اونروا في مخيم غور نمرين عام تصوير ميرتل تشوميني Myrtle Winter Chaumeny وتعود الصوره لارشيف الاونروا الرقمي بعنوان SJGhor NimreenH
